locusId	sysName	desc	name	short	lrn	t
DZA65_RS10030	DZA65_RS10030	imidazole glycerol phosphate synthase subunit HisF	setATCH132	M9	-3.38368071007707	-5.03130269750003
DZA65_RS10045	DZA65_RS10045	bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB	setATCH133	M9	-2.86168122880744	-6.61717804200043
DZA65_RS10045	DZA65_RS10045	bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB	setATCH248	M9	-3.2587004043906	-8.93419800974631
DZA65_RS10045	DZA65_RS10045	bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB	setATCH247	M9	-2.92136680628358	-7.1109922676795
DZA65_RS10045	DZA65_RS10045	bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB	setATCH246	M9	-2.38885426568919	-5.57046240082521
DZA65_RS10050	DZA65_RS10050	histidinol-phosphate transaminase	setATCH133	M9	-2.52590392038064	-6.06347885816011
DZA65_RS10050	DZA65_RS10050	histidinol-phosphate transaminase	setATCH132	M9	-3.18607657013417	-5.96766992922039
DZA65_RS10050	DZA65_RS10050	histidinol-phosphate transaminase	setATCH246	M9	-2.37072207211498	-6.75746571270813
DZA65_RS10055	DZA65_RS10055	histidinol dehydrogenase	setATCH133	M9	-2.87616349757739	-6.73801369134421
DZA65_RS10055	DZA65_RS10055	histidinol dehydrogenase	setATCH248	M9	-3.37040266669583	-6.8752857982936
DZA65_RS10055	DZA65_RS10055	histidinol dehydrogenase	setATCH247	M9	-2.489794412728	-5.10385889580618
DZA65_RS10270	DZA65_RS10270	ribonuclease T2	setATCH132	M9	2.16258002601667	15.3915179452355
DZA65_RS10485	DZA65_RS10485	membrane protein	setATCH243	PDB	-2.02205726121717	-5.09148151158287
DZA65_RS10585	DZA65_RS10585	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	setATCH174	Atlantic	-2.03380308865278	-5.08748436210861
DZA65_RS10585	DZA65_RS10585	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	setATCH184	Upstate	-2.68726313614684	-6.12769877688759
DZA65_RS10585	DZA65_RS10585	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	setATCH172	Atlantic	-2.11805149665101	-6.13759935587701
DZA65_RS10585	DZA65_RS10585	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	setATCH185	Upstate	-2.78654128132234	-8.15178024602288
DZA65_RS10585	DZA65_RS10585	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	setATCH176	Atlantic	-2.26353270557598	-5.63161767031922
DZA65_RS10585	DZA65_RS10585	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	setATCH187	Upstate	-3.44971537012516	-8.96153089438228
DZA65_RS10585	DZA65_RS10585	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	setATCH180	Norland	-2.45714989928699	-5.97199471030537
DZA65_RS10585	DZA65_RS10585	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	setATCH186	Upstate	-3.58668028199471	-8.61852882527369
DZA65_RS10585	DZA65_RS10585	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	setATCH183	Upstate	-2.8042149210997	-8.0457552913504
DZA65_RS10585	DZA65_RS10585	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	setATCH182	Norland	-2.17841904252832	-8.85100232903832
DZA65_RS10585	DZA65_RS10585	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	setATCH188	Upstate	-2.92266280481166	-7.95009283242066
DZA65_RS10585	DZA65_RS10585	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	setATCH175	Atlantic	-2.09272397687754	-6.84758143412396
DZA65_RS10585	DZA65_RS10585	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	setATCH179	Norland	-2.57541625392055	-7.45665872581095
DZA65_RS10585	DZA65_RS10585	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	setATCH173	Atlantic	-2.43437854767296	-7.3661083153049
DZA65_RS10585	DZA65_RS10585	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	setATCH177	Norland	-2.6645727873589	-7.68174045694394
DZA65_RS10585	DZA65_RS10585	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	setATCH178	Norland	-2.18718043966926	-7.92251363793103
DZA65_RS10810	DZA65_RS10810	formyltetrahydrofolate deformylase	setATCH133	M9	-2.60517061670773	-10.321854584539
DZA65_RS10810	DZA65_RS10810	formyltetrahydrofolate deformylase	setATCH131	M9	-2.54573212040252	-10.9308134006701
DZA65_RS10810	DZA65_RS10810	formyltetrahydrofolate deformylase	setATCH132	M9	-2.3379764749301	-10.112448302522
DZA65_RS10905	DZA65_RS10905	TonB system transport protein TonB	setATCH180	Norland	-2.12790629546582	-7.20228424301374
DZA65_RS10905	DZA65_RS10905	TonB system transport protein TonB	setATCH174	Atlantic	-2.67585517674273	-7.04840099472174
DZA65_RS10905	DZA65_RS10905	TonB system transport protein TonB	setATCH187	Upstate	-2.87437483268933	-7.37799005138635
DZA65_RS10905	DZA65_RS10905	TonB system transport protein TonB	setATCH181	Norland	-2.57251133875057	-7.81284164657018
DZA65_RS10905	DZA65_RS10905	TonB system transport protein TonB	setATCH171	Atlantic	-2.08897867028139	-7.69342660797517
DZA65_RS10905	DZA65_RS10905	TonB system transport protein TonB	setATCH176	Atlantic	-3.03563421534196	-6.87188263146154
DZA65_RS10905	DZA65_RS10905	TonB system transport protein TonB	setATCH185	Upstate	-2.34716526946153	-7.96974294303284
DZA65_RS10905	DZA65_RS10905	TonB system transport protein TonB	setATCH179	Norland	-2.7387145264736	-7.21397718397948
DZA65_RS10905	DZA65_RS10905	TonB system transport protein TonB	setATCH172	Atlantic	-2.17813785448675	-7.80167062071192
DZA65_RS10905	DZA65_RS10905	TonB system transport protein TonB	setATCH184	Upstate	-2.91115074473915	-8.20900996552131
DZA65_RS10905	DZA65_RS10905	TonB system transport protein TonB	setATCH175	Atlantic	-2.46123597197339	-7.98185793833539
DZA65_RS10905	DZA65_RS10905	TonB system transport protein TonB	setATCH183	Upstate	-2.29015980786535	-8.28193348844573
DZA65_RS10915	DZA65_RS10915	septation protein A	setATCH172	Atlantic	-2.16335425409892	-7.34891091764746
DZA65_RS10915	DZA65_RS10915	septation protein A	setATCH169	PDB	-2.35827905371457	-7.49126223928633
DZA65_RS10915	DZA65_RS10915	septation protein A	setATCH178	Norland	-2.02864155156063	-7.78723635846212
DZA65_RS10915	DZA65_RS10915	septation protein A	setATCH245	PDB	-3.03924134510541	-8.77172891992555
DZA65_RS10915	DZA65_RS10915	septation protein A	setATCH180	Norland	-2.15946832380015	-6.54993751488248
DZA65_RS10915	DZA65_RS10915	septation protein A	setATCH243	PDB	-2.73513357924029	-8.22476143285955
DZA65_RS10915	DZA65_RS10915	septation protein A	setATCH244	PDB	-3.17252152773716	-9.15639650623839
DZA65_RS10940	DZA65_RS10940	tryptophan synthase subunit alpha	setATCH172	Atlantic	-3.16580639429559	-13.917675359882
DZA65_RS10940	DZA65_RS10940	tryptophan synthase subunit alpha	setATCH114	LB	-2.76765746426117	-8.16988125183423
DZA65_RS10940	DZA65_RS10940	tryptophan synthase subunit alpha	setATCH244	PDB	-2.17263734007437	-9.78352621056997
DZA65_RS10940	DZA65_RS10940	tryptophan synthase subunit alpha	setATCH245	PDB	-2.6672215721063	-11.3275054280844
DZA65_RS10940	DZA65_RS10940	tryptophan synthase subunit alpha	setATCH175	Atlantic	-2.03078870007649	-8.24074960541594
DZA65_RS10940	DZA65_RS10940	tryptophan synthase subunit alpha	setATCH173	Atlantic	-2.78276166420203	-9.88510720028521
DZA65_RS10940	DZA65_RS10940	tryptophan synthase subunit alpha	setATCH115	LB	-2.80296548136487	-7.78305044661675
DZA65_RS10940	DZA65_RS10940	tryptophan synthase subunit alpha	setATCH131	M9	-2.4599558907822	-7.77107617858019
DZA65_RS10940	DZA65_RS10940	tryptophan synthase subunit alpha	setATCH188	Upstate	-2.44521436262065	-11.9565653485337
DZA65_RS10940	DZA65_RS10940	tryptophan synthase subunit alpha	setATCH243	PDB	-2.32689315159659	-12.09744919868
DZA65_RS10940	DZA65_RS10940	tryptophan synthase subunit alpha	setATCH176	Atlantic	-3.08749876765116	-12.2711497437399
DZA65_RS10940	DZA65_RS10940	tryptophan synthase subunit alpha	setATCH247	M9	-2.29024531551368	-10.8811942301324
DZA65_RS10940	DZA65_RS10940	tryptophan synthase subunit alpha	setATCH248	M9	-2.22501863865446	-11.1862268946461
DZA65_RS10940	DZA65_RS10940	tryptophan synthase subunit alpha	setATCH132	M9	-2.53144014688905	-7.02910060677402
DZA65_RS10945	DZA65_RS10945	tryptophan synthase subunit beta	setATCH172	Atlantic	-2.95095281696022	-13.3364806786081
DZA65_RS10945	DZA65_RS10945	tryptophan synthase subunit beta	setATCH173	Atlantic	-2.19534541218331	-10.3762631826661
DZA65_RS10945	DZA65_RS10945	tryptophan synthase subunit beta	setATCH175	Atlantic	-2.23992328744568	-12.7349509158208
DZA65_RS10945	DZA65_RS10945	tryptophan synthase subunit beta	setATCH244	PDB	-2.07958752291377	-11.9147069181227
DZA65_RS10945	DZA65_RS10945	tryptophan synthase subunit beta	setATCH248	M9	-2.08851529459846	-11.8911895028644
DZA65_RS10945	DZA65_RS10945	tryptophan synthase subunit beta	setATCH245	PDB	-2.78104922251389	-13.3447904175036
DZA65_RS10945	DZA65_RS10945	tryptophan synthase subunit beta	setATCH176	Atlantic	-2.18692855710863	-11.0269238547866
DZA65_RS10945	DZA65_RS10945	tryptophan synthase subunit beta	setATCH188	Upstate	-2.20083431852385	-11.0978552159289
DZA65_RS10945	DZA65_RS10945	tryptophan synthase subunit beta	setATCH243	PDB	-2.04911537042338	-10.1712966557539
DZA65_RS10950	DZA65_RS10950	bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF	setATCH172	Atlantic	-2.61838639488377	-10.9011104058726
DZA65_RS10950	DZA65_RS10950	bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF	setATCH173	Atlantic	-2.56881673577208	-10.5723691655066
DZA65_RS10950	DZA65_RS10950	bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF	setATCH248	M9	-2.07276106392969	-9.69502329678798
DZA65_RS10955	DZA65_RS10955	anthranilate phosphoribosyltransferase	setATCH248	M9	-2.0893978761729	-7.18341166096689
DZA65_RS10955	DZA65_RS10955	anthranilate phosphoribosyltransferase	setATCH172	Atlantic	-3.1576867185759	-7.60182457501123
DZA65_RS10955	DZA65_RS10955	anthranilate phosphoribosyltransferase	setATCH245	PDB	-2.65319799164112	-7.55535198255212
DZA65_RS10955	DZA65_RS10955	anthranilate phosphoribosyltransferase	setATCH243	PDB	-2.37689710674447	-7.17494113490036
DZA65_RS10965	DZA65_RS10965	anthranilate synthase component 1	setATCH114	LB	-2.14259474214268	-9.56053330494108
DZA65_RS10965	DZA65_RS10965	anthranilate synthase component 1	setATCH188	Upstate	-2.34968466645414	-12.189804413196
DZA65_RS10965	DZA65_RS10965	anthranilate synthase component 1	setATCH173	Atlantic	-2.52138168374325	-12.8041307105282
DZA65_RS10965	DZA65_RS10965	anthranilate synthase component 1	setATCH245	PDB	-2.2242777985567	-12.4269505490238
DZA65_RS10965	DZA65_RS10965	anthranilate synthase component 1	setATCH176	Atlantic	-2.1479747831407	-10.564691667031
DZA65_RS10965	DZA65_RS10965	anthranilate synthase component 1	setATCH172	Atlantic	-2.44886781830469	-11.5990328018484
DZA65_RS10965	DZA65_RS10965	anthranilate synthase component 1	setATCH247	M9	-2.04394585904623	-11.0587488581332
DZA65_RS11120	DZA65_RS11120	mannose-6-phosphate isomerase	setATCH131	M9	2.21831652261941	14.1700581662511
DZA65_RS11565	DZA65_RS11565	disulfide bond formation protein DsbB	setATCH131	M9	2.08065993134326	8.64718801028451
DZA65_RS11720	DZA65_RS11720	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	setATCH174	Atlantic	-3.21321562567667	-7.8004975809118
DZA65_RS11720	DZA65_RS11720	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	setATCH184	Upstate	-2.92374810908444	-7.60624313166687
DZA65_RS11720	DZA65_RS11720	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	setATCH185	Upstate	-2.60223380718229	-7.70897932603641
DZA65_RS11720	DZA65_RS11720	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	setATCH175	Atlantic	-2.29646427685682	-7.73463795643545
DZA65_RS11720	DZA65_RS11720	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	setATCH179	Norland	-2.50260861835114	-7.62451151839377
DZA65_RS11720	DZA65_RS11720	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	setATCH188	Upstate	-2.95383598090894	-7.06713294180474
DZA65_RS11720	DZA65_RS11720	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	setATCH183	Upstate	-2.38426041988938	-8.03034095829434
DZA65_RS11720	DZA65_RS11720	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	setATCH180	Norland	-2.32348954119115	-7.92048676709998
DZA65_RS11720	DZA65_RS11720	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	setATCH186	Upstate	-2.4360220676733	-7.42164722755321
DZA65_RS11720	DZA65_RS11720	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	setATCH176	Atlantic	-2.62109891745086	-7.98550709863715
DZA65_RS11865	DZA65_RS11865	tRNA 2-thiouridine(34) synthase MnmA	setATCH114	LB	-2.10903732363384	-6.01290397573161
DZA65_RS11865	DZA65_RS11865	tRNA 2-thiouridine(34) synthase MnmA	setATCH176	Atlantic	-2.69287049212213	-5.72233887158595
DZA65_RS11865	DZA65_RS11865	tRNA 2-thiouridine(34) synthase MnmA	setATCH188	Upstate	-2.70340453569197	-5.9961766558713
DZA65_RS11865	DZA65_RS11865	tRNA 2-thiouridine(34) synthase MnmA	setATCH181	Norland	-2.09363752065722	-5.72170921677874
DZA65_RS11865	DZA65_RS11865	tRNA 2-thiouridine(34) synthase MnmA	setATCH179	Norland	-2.54461979765653	-5.83886662872265
DZA65_RS11865	DZA65_RS11865	tRNA 2-thiouridine(34) synthase MnmA	setATCH174	Atlantic	-2.61849667183751	-5.80785021622
DZA65_RS11865	DZA65_RS11865	tRNA 2-thiouridine(34) synthase MnmA	setATCH187	Upstate	-3.03489235256155	-6.22145270630617
DZA65_RS11865	DZA65_RS11865	tRNA 2-thiouridine(34) synthase MnmA	setATCH183	Upstate	-2.23337657929603	-5.98246215585492
DZA65_RS11865	DZA65_RS11865	tRNA 2-thiouridine(34) synthase MnmA	setATCH186	Upstate	-2.73374460354073	-5.07009487689555
DZA65_RS12505	DZA65_RS12505	carboxy terminal-processing peptidase	setATCH188	Upstate	-2.01766645279985	-7.42416822697742
DZA65_RS12505	DZA65_RS12505	carboxy terminal-processing peptidase	setATCH186	Upstate	-2.23477077100471	-7.91646058453211
DZA65_RS12505	DZA65_RS12505	carboxy terminal-processing peptidase	setATCH175	Atlantic	-2.07884000523558	-6.92142947335605
DZA65_RS12505	DZA65_RS12505	carboxy terminal-processing peptidase	setATCH172	Atlantic	-2.41634339088221	-8.01431575717103
DZA65_RS12505	DZA65_RS12505	carboxy terminal-processing peptidase	setATCH183	Upstate	-2.10519467652048	-6.9265579641123
DZA65_RS12505	DZA65_RS12505	carboxy terminal-processing peptidase	setATCH179	Norland	-2.04754474716206	-7.25670405748251
DZA65_RS12505	DZA65_RS12505	carboxy terminal-processing peptidase	setATCH174	Atlantic	-2.14198036515397	-8.22505237267022
DZA65_RS12505	DZA65_RS12505	carboxy terminal-processing peptidase	setATCH181	Norland	-2.07845120434022	-7.38536008594988
DZA65_RS12975	DZA65_RS12975	peptide ABC transporter ATP-binding protein SapF	setATCH246	M9	-2.01927675168422	-7.82918264859015
DZA65_RS13030	DZA65_RS13030	orotidine-5'-phosphate decarboxylase	setATCH133	M9	-2.34592691251055	-10.2706294273368
DZA65_RS13030	DZA65_RS13030	orotidine-5'-phosphate decarboxylase	setATCH246	M9	-2.55962348629992	-11.2108880951264
DZA65_RS13030	DZA65_RS13030	orotidine-5'-phosphate decarboxylase	setATCH131	M9	-2.75823489405923	-13.7811383627652
DZA65_RS13030	DZA65_RS13030	orotidine-5'-phosphate decarboxylase	setATCH248	M9	-2.21777995295644	-10.5109183227543
DZA65_RS13030	DZA65_RS13030	orotidine-5'-phosphate decarboxylase	setATCH247	M9	-2.64612205532131	-11.041640256156
DZA65_RS13085	DZA65_RS13085	pyridoxamine 5'-phosphate oxidase	setATCH168	PDB	-2.47804461310045	-5.70722798035486
DZA65_RS13085	DZA65_RS13085	pyridoxamine 5'-phosphate oxidase	setATCH244	PDB	-2.60162306576962	-6.09725867403614
DZA65_RS13390	DZA65_RS13390	quinone-dependent dihydroorotate dehydrogenase	setATCH132	M9	-2.03749278804981	-8.40184480504384
DZA65_RS13390	DZA65_RS13390	quinone-dependent dihydroorotate dehydrogenase	setATCH247	M9	-2.50181262342397	-8.73658303186354
DZA65_RS13390	DZA65_RS13390	quinone-dependent dihydroorotate dehydrogenase	setATCH133	M9	-2.45997816344777	-8.92011801212275
DZA65_RS13390	DZA65_RS13390	quinone-dependent dihydroorotate dehydrogenase	setATCH246	M9	-2.58739129444844	-11.468124680259
DZA65_RS13390	DZA65_RS13390	quinone-dependent dihydroorotate dehydrogenase	setATCH248	M9	-2.48075691650418	-10.4522298104872
DZA65_RS13710	DZA65_RS13710	dihydroorotase	setATCH133	M9	-2.29412118426063	-12.1132238769782
DZA65_RS13710	DZA65_RS13710	dihydroorotase	setATCH246	M9	-2.58172779187713	-12.6964851981685
DZA65_RS13710	DZA65_RS13710	dihydroorotase	setATCH247	M9	-2.39759981186808	-11.5019579554243
DZA65_RS13710	DZA65_RS13710	dihydroorotase	setATCH182	Norland	-2.21369517244984	-12.067351842473
DZA65_RS13710	DZA65_RS13710	dihydroorotase	setATCH179	Norland	-2.04184585694993	-9.99452005723904
DZA65_RS13710	DZA65_RS13710	dihydroorotase	setATCH248	M9	-2.67028822421407	-13.1799641601424
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH187	Upstate	-2.07200194341417	-12.0451574470201
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH180	Norland	-2.15914093148796	-10.8953885675884
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH184	Upstate	-2.17346322675907	-11.4272329296045
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH185	Upstate	-2.15027073888255	-12.8673366027673
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH174	Atlantic	-2.09591962205915	-11.5915022929831
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH171	Atlantic	-2.07165542565574	-11.3354851221826
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH245	PDB	-2.81623773016559	-14.9220273691519
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH168	PDB	-2.41866571195921	-12.166649538545
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH188	Upstate	-2.39378572264157	-12.2976065166106
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH178	Norland	-2.40835113022913	-13.0304593085627
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH175	Atlantic	-2.25408507114166	-11.6462445669414
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH244	PDB	-2.71352257333931	-14.7717546665794
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH181	Norland	-2.49470864951737	-14.0670794049882
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH169	PDB	-2.56717918832894	-12.9605694073565
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH177	Norland	-2.38734379144233	-12.9892110167788
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH182	Norland	-2.52726954112599	-12.4320698254586
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH179	Norland	-2.33908302867125	-12.9688297010945
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH176	Atlantic	-2.32912167404138	-12.6283845651758
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH170	PDB	-2.14876448211569	-11.3210914383329
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH186	Upstate	-2.53277915174142	-13.0435240050489
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH243	PDB	-2.79696146193337	-15.2420932648262
DZA65_RS13750	DZA65_RS13750	glucans biosynthesis glucosyltransferase MdoH	setATCH183	Upstate	-2.30015879195015	-13.0380484005626
DZA65_RS13755	DZA65_RS13755	glucan biosynthesis protein G	setATCH168	PDB	-2.37633277965928	-8.98188619996039
DZA65_RS13755	DZA65_RS13755	glucan biosynthesis protein G	setATCH188	Upstate	-2.17265664618995	-8.69975414424011
DZA65_RS13755	DZA65_RS13755	glucan biosynthesis protein G	setATCH172	Atlantic	-2.19928594555253	-8.54873820383264
DZA65_RS13755	DZA65_RS13755	glucan biosynthesis protein G	setATCH187	Upstate	-2.24647869072106	-8.40715092220452
DZA65_RS13755	DZA65_RS13755	glucan biosynthesis protein G	setATCH185	Upstate	-2.26179731158768	-8.62010826603624
DZA65_RS13755	DZA65_RS13755	glucan biosynthesis protein G	setATCH169	PDB	-2.48748803978066	-9.07967597130044
DZA65_RS13755	DZA65_RS13755	glucan biosynthesis protein G	setATCH184	Upstate	-2.24186034295716	-8.94021818252812
DZA65_RS13755	DZA65_RS13755	glucan biosynthesis protein G	setATCH244	PDB	-2.30935447164881	-7.9961946462842
DZA65_RS13755	DZA65_RS13755	glucan biosynthesis protein G	setATCH175	Atlantic	-2.12848654091871	-8.98423881074997
DZA65_RS13755	DZA65_RS13755	glucan biosynthesis protein G	setATCH178	Norland	-2.00287904307401	-8.52694873254483
DZA65_RS13755	DZA65_RS13755	glucan biosynthesis protein G	setATCH176	Atlantic	-2.14993312191133	-8.23345777055137
DZA65_RS13755	DZA65_RS13755	glucan biosynthesis protein G	setATCH245	PDB	-2.66199261354226	-9.88235798001767
DZA65_RS13755	DZA65_RS13755	glucan biosynthesis protein G	setATCH243	PDB	-2.48184295922564	-7.80851444418078
DZA65_RS13755	DZA65_RS13755	glucan biosynthesis protein G	setATCH186	Upstate	-2.26225403214608	-8.79349841274184
DZA65_RS13755	DZA65_RS13755	glucan biosynthesis protein G	setATCH177	Norland	-2.75295979286296	-8.71070643643552
DZA65_RS15370	DZA65_RS15370	tRNA pseudouridine(38-40) synthase TruA	setATCH132	M9	-2.25997204191133	-5.83154428866238
DZA65_RS15380	DZA65_RS15380	4-phosphoerythronate dehydrogenase PdxB	setATCH114	LB	-2.49438461240146	-8.25591970855195
DZA65_RS15380	DZA65_RS15380	4-phosphoerythronate dehydrogenase PdxB	setATCH245	PDB	-2.27369506884002	-8.64455104074965
DZA65_RS15380	DZA65_RS15380	4-phosphoerythronate dehydrogenase PdxB	setATCH244	PDB	-2.22174775760695	-8.29809125319844
DZA65_RS15380	DZA65_RS15380	4-phosphoerythronate dehydrogenase PdxB	setATCH243	PDB	-2.46869481231258	-9.50203505435813
DZA65_RS15380	DZA65_RS15380	4-phosphoerythronate dehydrogenase PdxB	setATCH115	LB	-2.66072421247456	-9.26774507580346
DZA65_RS15480	DZA65_RS15480	phosphohistidine phosphatase SixA	setATCH132	M9	-2.10243164209866	-8.55606905476601
DZA65_RS15480	DZA65_RS15480	phosphohistidine phosphatase SixA	setATCH131	M9	-2.72357218666487	-9.57047386160565
DZA65_RS15480	DZA65_RS15480	phosphohistidine phosphatase SixA	setATCH133	M9	-2.04894812048013	-7.32125198780436
DZA65_RS15995	DZA65_RS15995	5-(carboxyamino)imidazole ribonucleotide synthase	setATCH247	M9	-3.054927152175	-11.0529639013277
DZA65_RS15995	DZA65_RS15995	5-(carboxyamino)imidazole ribonucleotide synthase	setATCH131	M9	-2.61772182347317	-10.0735041607187
DZA65_RS15995	DZA65_RS15995	5-(carboxyamino)imidazole ribonucleotide synthase	setATCH132	M9	-2.27103523585899	-8.80017328960719
DZA65_RS15995	DZA65_RS15995	5-(carboxyamino)imidazole ribonucleotide synthase	setATCH248	M9	-2.71355457566539	-11.2127750980084
DZA65_RS15995	DZA65_RS15995	5-(carboxyamino)imidazole ribonucleotide synthase	setATCH179	Norland	-2.10582592425271	-8.78886164228993
DZA65_RS15995	DZA65_RS15995	5-(carboxyamino)imidazole ribonucleotide synthase	setATCH246	M9	-3.03534210113569	-11.5076847581018
DZA65_RS16610	DZA65_RS16610	IMP dehydrogenase	setATCH180	Norland	-2.7164719848333	-14.0874421476354
DZA65_RS16610	DZA65_RS16610	IMP dehydrogenase	setATCH187	Upstate	-2.6257678222301	-13.6540643201407
DZA65_RS16610	DZA65_RS16610	IMP dehydrogenase	setATCH183	Upstate	-2.36805595424355	-13.0995019699787
DZA65_RS16610	DZA65_RS16610	IMP dehydrogenase	setATCH174	Atlantic	-2.13772060392006	-11.6811805733406
DZA65_RS16610	DZA65_RS16610	IMP dehydrogenase	setATCH178	Norland	-2.51800992402341	-12.1404427507061
DZA65_RS16610	DZA65_RS16610	IMP dehydrogenase	setATCH182	Norland	-2.66161223113435	-13.8860778200771
DZA65_RS16610	DZA65_RS16610	IMP dehydrogenase	setATCH175	Atlantic	-2.79127487902134	-13.3834136224059
DZA65_RS16610	DZA65_RS16610	IMP dehydrogenase	setATCH179	Norland	-2.13929833402414	-9.92406354748491
DZA65_RS16610	DZA65_RS16610	IMP dehydrogenase	setATCH171	Atlantic	-2.84896665934435	-14.7430356844707
DZA65_RS16610	DZA65_RS16610	IMP dehydrogenase	setATCH177	Norland	-2.00052263468935	-11.4505099920094
DZA65_RS16610	DZA65_RS16610	IMP dehydrogenase	setATCH181	Norland	-2.56689585058555	-13.9268746741605
DZA65_RS16830	DZA65_RS16830	phosphoribosylformylglycinamidine synthase	setATCH246	M9	-2.04325259470333	-16.0844289442657
DZA65_RS16830	DZA65_RS16830	phosphoribosylformylglycinamidine synthase	setATCH248	M9	-2.0679538111641	-16.4325263233477
DZA65_RS16830	DZA65_RS16830	phosphoribosylformylglycinamidine synthase	setATCH133	M9	-2.02155124985801	-15.6066576688359
