locusId	sysName	type	scaffoldId	begin	end	strand	name	desc	GC	nTA	used
HER17_RS05725	HER17_RS05725	5	NZ_CP051652	1260349	1260424	-	NA	tRNA-Val	0.6184	2	FALSE
HER17_RS05730	HER17_RS05730	5	NZ_CP051652	1260478	1260553	-	NA	tRNA-Val	0.6184	2	FALSE
HER17_RS05735	HER17_RS05735	1	NZ_CP051652	1260845	1262260	+	NA	glutamate--tRNA ligase	0.5304	53	FALSE
HER17_RS05740	HER17_RS05740	1	NZ_CP051652	1262330	1263214	-	NA	alpha/beta hydrolase	0.5198	36	TRUE
HER17_RS05745	HER17_RS05745	5	NZ_CP051652	1263465	1263540	+	NA	tRNA-Ala	0.6053	3	FALSE
HER17_RS05750	HER17_RS05750	5	NZ_CP051652	1263588	1263663	+	NA	tRNA-Ala	0.6053	3	FALSE
HER17_RS05755	HER17_RS05755	1	NZ_CP051652	1263840	1264526	-	NA	uracil-DNA glycosylase	0.5138	24	TRUE
HER17_RS05760	HER17_RS05760	1	NZ_CP051652	1264903	1265286	+	NA	autonomous glycyl radical cofactor GrcA	0.5052	16	TRUE
HER17_RS05765	HER17_RS05765	1	NZ_CP051652	1265357	1266682	-	NA	ATP-dependent RNA helicase SrmB	0.5271	52	TRUE
HER17_RS05770	HER17_RS05770	1	NZ_CP051652	1266817	1267563	+	NA	tRNA1(Val) (adenine(37)-N6)-methyltransferase	0.5382	23	TRUE
HER17_RS05775	HER17_RS05775	1	NZ_CP051652	1267634	1269235	-	NA	L-aspartate oxidase	0.5537	52	TRUE
HER17_RS05780	HER17_RS05780	1	NZ_CP051652	1269634	1270209	+	NA	RNA polymerase sigma factor RpoE	0.4844	38	TRUE
HER17_RS05785	HER17_RS05785	1	NZ_CP051652	1270269	1270919	+	NA	anti-sigma-E factor RseA	0.5238	21	FALSE
HER17_RS05790	HER17_RS05790	1	NZ_CP051652	1270919	1271881	+	NA	sigma-E factor regulatory protein RseB	0.5067	43	TRUE
HER17_RS05795	HER17_RS05795	1	NZ_CP051652	1271878	1272330	+	NA	SoxR-reducing system protein RseC	0.543	20	TRUE
HER17_RS05800	HER17_RS05800	1	NZ_CP051652	1272423	1272635	-	NA	hypothetical protein	0.4178	12	TRUE
HER17_RS05805	HER17_RS05805	1	NZ_CP051652	1272627	1274426	+	NA	elongation factor 4	0.5044	85	TRUE
HER17_RS05810	HER17_RS05810	1	NZ_CP051652	1274443	1275408	+	NA	signal peptidase I	0.5207	41	FALSE
HER17_RS05815	HER17_RS05815	1	NZ_CP051652	1275716	1276396	+	NA	ribonuclease III	0.5051	23	FALSE
HER17_RS05820	HER17_RS05820	1	NZ_CP051652	1276393	1277298	+	NA	GTPase Era	0.4901	39	FALSE
HER17_RS05825	HER17_RS05825	1	NZ_CP051652	1277310	1278047	+	NA	DNA repair protein RecO	0.5122	35	TRUE
HER17_RS05830	HER17_RS05830	1	NZ_CP051652	1278128	1278859	+	NA	pyridoxine 5'-phosphate synthase	0.5423	23	TRUE
HER17_RS05835	HER17_RS05835	1	NZ_CP051652	1278859	1279239	+	NA	holo-ACP synthase	0.5381	12	FALSE
HER17_RS05840	HER17_RS05840	1	NZ_CP051652	1279258	1279518	-	NA	YfhL family 4Fe-4S dicluster ferredoxin	0.4674	11	TRUE
HER17_RS05845	HER17_RS05845	1	NZ_CP051652	1279989	1280780	+	NA	cyclic-guanylate-specific phosphodiesterase	0.4545	33	TRUE
HER17_RS05850	HER17_RS05850	1	NZ_CP051652	1281568	1283082	+	NA	sensor domain-containing diguanylate cyclase	0.4251	108	TRUE
HER17_RS05855	HER17_RS05855	1	NZ_CP051652	1283124	1284485	-	NA	HlyD family type I secretion periplasmic adaptor subunit	0.4971	62	TRUE
HER17_RS05860	HER17_RS05860	1	NZ_CP051652	1284472	1286769	-	NA	type I secretion system permease/ATPase	0.5318	75	TRUE
HER17_RS05865	HER17_RS05865	1	NZ_CP051652	1286848	1288200	-	NA	TolC family outer membrane protein	0.5144	65	TRUE
HER17_RS05870	HER17_RS05870	1	NZ_CP051652	1288583	1301638	+	NA	Ig-like domain-containing protein	0.5479	615	TRUE
HER17_RS05875	HER17_RS05875	1	NZ_CP051652	1301698	1302042	+	NA	hypothetical protein	0.5217	6	TRUE
HER17_RS05880	HER17_RS05880	1	NZ_CP051652	1302168	1304120	-	NA	EAL domain-containing protein	0.5591	64	TRUE
HER17_RS05885	HER17_RS05885	1	NZ_CP051652	1304130	1304819	-	NA	transglutaminase-like cysteine peptidase	0.5116	36	TRUE
HER17_RS05890	HER17_RS05890	1	NZ_CP051652	1305169	1306095	+	NA	N-acetylmuramic acid 6-phosphate etherase	0.5653	28	TRUE
HER17_RS05895	HER17_RS05895	1	NZ_CP051652	1306127	1306765	+	NA	acid phosphatase AphA	0.5509	21	TRUE
HER17_RS05900	HER17_RS05900	1	NZ_CP051652	1306815	1307339	+	NA	tRNA adenosine(34) deaminase TadA	0.5695	18	FALSE
HER17_RS05905	HER17_RS05905	1	NZ_CP051652	1307357	1308865	-	NA	membrane-bound lytic murein transglycosylase MltF	0.5427	66	TRUE
HER17_RS05910	HER17_RS05910	1	NZ_CP051652	1309082	1312969	+	NA	phosphoribosylformylglycinamidine synthase	0.5612	123	TRUE
HER17_RS05915	HER17_RS05915	1	NZ_CP051652	1313691	1315127	+	NA	HAMP domain-containing histidine kinase	0.5463	58	TRUE
HER17_RS05920	HER17_RS05920	1	NZ_CP051652	1315146	1315997	+	NA	two-component system QseEF-associated lipoprotein QseG	0.5481	31	TRUE
HER17_RS05925	HER17_RS05925	1	NZ_CP051652	1315994	1317331	+	NA	two-component system response regulator GlrR	0.5486	39	TRUE
HER17_RS05930	HER17_RS05930	1	NZ_CP051652	1317468	1317806	+	NA	nitrogen regulatory protein P-II	0.469	14	TRUE
HER17_RS05935	HER17_RS05935	1	NZ_CP051652	1317864	1318970	-	NA	pectinesterase A	0.5167	47	TRUE
HER17_RS05940	HER17_RS05940	1	NZ_CP051652	1319069	1320727	-	NA	rhamnogalacturonan acetylesterase	0.5244	72	TRUE
HER17_RS05945	HER17_RS05945	1	NZ_CP051652	1321086	1322276	-	NA	NO-inducible flavohemoprotein	0.5122	55	TRUE
HER17_RS05950	HER17_RS05950	1	NZ_CP051652	1322637	1323890	+	NA	serine hydroxymethyltransferase	0.5351	41	FALSE
HER17_RS05955	HER17_RS05955	1	NZ_CP051652	1324158	1325318	+	NA	3-phenylpropionate MFS transporter	0.5745	39	TRUE
HER17_RS05960	HER17_RS05960	1	NZ_CP051652	1325362	1326021	+	NA	DUF1007 family protein	0.5167	28	TRUE
HER17_RS05965	HER17_RS05965	1	NZ_CP051652	1326012	1327115	+	NA	nickel/cobalt transporter	0.5788	29	TRUE
HER17_RS05970	HER17_RS05970	1	NZ_CP051652	1327234	1328361	+	NA	ABC transporter substrate-binding protein	0.5213	35	TRUE
HER17_RS05975	HER17_RS05975	1	NZ_CP051652	1328808	1330475	+	NA	MCP four helix bundle domain-containing protein	0.5096	56	TRUE
HER17_RS05980	HER17_RS05980	1	NZ_CP051652	1330560	1330883	+	NA	hypothetical protein	0.4506	19	TRUE
HER17_RS05985	HER17_RS05985	1	NZ_CP051652	1331009	1331809	-	NA	ABC transporter ATP-binding protein	0.5655	22	TRUE
HER17_RS05990	HER17_RS05990	1	NZ_CP051652	1331806	1332888	-	NA	iron chelate uptake ABC transporter family permease subunit	0.566	38	TRUE
HER17_RS05995	HER17_RS05995	1	NZ_CP051652	1332895	1334013	-	NA	ABC transporter substrate-binding protein	0.4853	50	TRUE
HER17_RS06000	HER17_RS06000	1	NZ_CP051652	1334169	1334972	-	NA	inositol-1-monophosphatase	0.5348	32	FALSE
HER17_RS06005	HER17_RS06005	1	NZ_CP051652	1335108	1335833	+	NA	tRNA (cytosine(32)/uridine(32)-2'-O)-methyltransferase TrmJ	0.5455	21	TRUE
HER17_RS06010	HER17_RS06010	1	NZ_CP051652	1335953	1336447	+	NA	Fe-S cluster assembly transcriptional regulator IscR	0.5677	15	FALSE
HER17_RS06015	HER17_RS06015	1	NZ_CP051652	1336715	1337929	+	NA	IscS subfamily cysteine desulfurase	0.5366	49	FALSE
HER17_RS06020	HER17_RS06020	1	NZ_CP051652	1337954	1338340	+	NA	Fe-S cluster assembly scaffold IscU	0.5116	14	TRUE
HER17_RS06025	HER17_RS06025	1	NZ_CP051652	1338421	1338744	+	NA	iron-sulfur cluster assembly protein IscA	0.5062	6	TRUE
HER17_RS06030	HER17_RS06030	1	NZ_CP051652	1338816	1339334	+	NA	co-chaperone HscB	0.5414	18	TRUE
HER17_RS06035	HER17_RS06035	1	NZ_CP051652	1339410	1341260	+	NA	Fe-S protein assembly chaperone HscA	0.5878	49	TRUE
HER17_RS06040	HER17_RS06040	1	NZ_CP051652	1341262	1341597	+	NA	ISC system 2Fe-2S type ferredoxin	0.5506	11	FALSE
HER17_RS06045	HER17_RS06045	1	NZ_CP051652	1341619	1341819	+	NA	Fe-S cluster assembly protein IscX	0.5075	5	FALSE
HER17_RS06050	HER17_RS06050	1	NZ_CP051652	1342032	1343339	+	NA	aminopeptidase PepB	0.5765	32	TRUE
HER17_RS06055	HER17_RS06055	1	NZ_CP051652	1343392	1344186	+	NA	enhanced serine sensitivity protein SseB	0.522	22	TRUE
HER17_RS06060	HER17_RS06060	1	NZ_CP051652	1344337	1345125	-	NA	MurR/RpiR family transcriptional regulator	0.5108	37	TRUE
HER17_RS06065	HER17_RS06065	1	NZ_CP051652	1345167	1346036	-	NA	3-mercaptopyruvate sulfurtransferase	0.5655	21	TRUE
HER17_RS06070	HER17_RS06070	1	NZ_CP051652	1346140	1347501	-	NA	6-phospho-alpha-glucosidase	0.5558	50	TRUE
HER17_RS06075	HER17_RS06075	1	NZ_CP051652	1347515	1349095	-	NA	PTS transporter subunit EIIC	0.5433	59	TRUE
HER17_RS06080	HER17_RS06080	1	NZ_CP051652	1349455	1349883	+	NA	nucleoside-diphosphate kinase	0.5175	18	TRUE
HER17_RS06085	HER17_RS06085	1	NZ_CP051652	1350164	1351381	+	NA	bifunctional tRNA (adenosine(37)-C2)-methyltransferase TrmG/ribosomal RNA large subunit methyltransferase RlmN	0.5296	40	TRUE
HER17_RS06090	HER17_RS06090	1	NZ_CP051652	1351558	1352337	+	NA	type IV pilus biogenesis/stability protein PilW	0.5115	35	TRUE
HER17_RS06095	HER17_RS06095	1	NZ_CP051652	1352327	1353325	+	NA	cytoskeleton protein RodZ	0.5425	33	FALSE
HER17_RS06100	HER17_RS06100	1	NZ_CP051652	1353366	1354487	+	NA	flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	0.5383	39	FALSE
HER17_RS06105	HER17_RS06105	1	NZ_CP051652	1354625	1355899	+	NA	histidine--tRNA ligase	0.5459	48	FALSE
HER17_RS06110	HER17_RS06110	1	NZ_CP051652	1355913	1356533	+	NA	YfgM family protein	0.5314	23	TRUE
HER17_RS06115	HER17_RS06115	1	NZ_CP051652	1356544	1357725	+	NA	outer membrane protein assembly factor BamB	0.5448	36	TRUE
HER17_RS06120	HER17_RS06120	1	NZ_CP051652	1357868	1359355	+	NA	ribosome biogenesis GTPase Der	0.5423	62	FALSE
HER17_RS06125	HER17_RS06125	1	NZ_CP051652	1359429	1360388	+	NA	AEC family transporter	0.5302	35	TRUE
HER17_RS06130	HER17_RS06130	1	NZ_CP051652	1360501	1360944	+	NA	cupin domain-containing protein	0.4977	17	TRUE
HER17_RS06135	HER17_RS06135	1	NZ_CP051652	1360947	1361171	+	NA	zinc ribbon domain-containing protein	0.5289	7	TRUE
HER17_RS06140	HER17_RS06140	1	NZ_CP051652	1361177	1361524	-	NA	hypothetical protein	0.6121	13	TRUE
HER17_RS06145	HER17_RS06145	1	NZ_CP051652	1361521	1362564	-	NA	peptidase M4 family protein	0.5402	32	TRUE
HER17_RS06150	HER17_RS06150	1	NZ_CP051652	1362991	1364385	-	NA	exodeoxyribonuclease VII large subunit	0.5756	45	TRUE
HER17_RS06155	HER17_RS06155	1	NZ_CP051652	1364557	1366023	+	NA	IMP dehydrogenase	0.5521	53	TRUE
HER17_RS06160	HER17_RS06160	1	NZ_CP051652	1366142	1367719	+	NA	glutamine-hydrolyzing GMP synthase	0.5564	42	FALSE
HER17_RS06165	HER17_RS06165	1	NZ_CP051652	1368548	1369267	+	NA	RES family NAD+ phosphorylase	0.4917	29	TRUE
HER17_RS06170	HER17_RS06170	1	NZ_CP051652	1369796	1370989	-	NA	IS4 family transposase	0.4757	71	TRUE
HER17_RS06175	HER17_RS06175	7	NZ_CP051652	1371378	1371709	+	NA	hypothetical protein	0.3645	27	TRUE
HER17_RS06180	HER17_RS06180	1	NZ_CP051652	1371709	1372026	+	NA	hypothetical protein	0.4214	19	TRUE
HER17_RS06185	HER17_RS06185	1	NZ_CP051652	1372375	1372590	+	NA	helix-turn-helix domain-containing protein	0.5694	5	FALSE
HER17_RS06190	HER17_RS06190	1	NZ_CP051652	1373053	1374078	-	NA	helix-turn-helix domain-containing protein	0.5517	39	TRUE
HER17_RS06195	HER17_RS06195	1	NZ_CP051652	1374246	1375019	+	NA	alpha/beta hydrolase	0.5439	30	TRUE
HER17_RS06200	HER17_RS06200	1	NZ_CP051652	1375054	1375674	+	NA	FMN-dependent NADH-azoreductase	0.4734	31	TRUE
HER17_RS06205	HER17_RS06205	1	NZ_CP051652	1375714	1376022	+	NA	hypothetical protein	0.4142	18	FALSE
HER17_RS06210	HER17_RS06210	1	NZ_CP051652	1376166	1377851	-	NA	discoidin domain-containing protein	0.4632	99	TRUE
HER17_RS06215	HER17_RS06215	1	NZ_CP051652	1377939	1378211	-	NA	hypothetical protein	0.4542	11	TRUE
HER17_RS06220	HER17_RS06220	1	NZ_CP051652	1378413	1379555	-	NA	linear amide C-N hydrolase	0.4646	68	TRUE
HER17_RS06225	HER17_RS06225	1	NZ_CP051652	1379964	1380737	+	NA	DUF3750 domain-containing protein	0.562	28	TRUE
HER17_RS06230	HER17_RS06230	1	NZ_CP051652	1380748	1381656	-	NA	LysR family transcriptional regulator	0.571	23	TRUE
HER17_RS06235	HER17_RS06235	1	NZ_CP051652	1381870	1382256	+	NA	VOC family protein	0.5116	10	TRUE
HER17_RS06240	HER17_RS06240	1	NZ_CP051652	1382330	1383097	+	NA	sulfite exporter TauE/SafE family protein	0.5417	32	TRUE
HER17_RS06245	HER17_RS06245	1	NZ_CP051652	1383293	1384111	+	NA	hypothetical protein	0.4982	45	TRUE
HER17_RS06250	HER17_RS06250	1	NZ_CP051652	1384302	1385225	-	NA	GGDEF domain-containing protein	0.3896	70	TRUE
HER17_RS06255	HER17_RS06255	1	NZ_CP051652	1385379	1386398	-	NA	NAD(P)-dependent alcohol dehydrogenase	0.5627	31	TRUE
HER17_RS06260	HER17_RS06260	1	NZ_CP051652	1386680	1387474	+	NA	hydroxyethylthiazole kinase	0.6063	24	TRUE
HER17_RS06265	HER17_RS06265	1	NZ_CP051652	1387471	1388274	+	NA	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	0.6144	21	TRUE
HER17_RS06270	HER17_RS06270	1	NZ_CP051652	1388453	1388860	+	NA	phosphate-starvation-inducible protein PsiE	0.4828	20	TRUE
HER17_RS06275	HER17_RS06275	1	NZ_CP051652	1388889	1389788	-	NA	lipid kinase YegS	0.58	29	TRUE
HER17_RS06280	HER17_RS06280	1	NZ_CP051652	1390469	1391830	-	NA	tRNA 5-hydroxyuridine modification protein YegQ	0.5624	43	TRUE
HER17_RS06285	HER17_RS06285	1	NZ_CP051652	1392043	1393002	-	NA	glutathione S-transferase family protein	0.5521	37	TRUE
HER17_RS06290	HER17_RS06290	1	NZ_CP051652	1393370	1393921	-	NA	GNAT family N-acetyltransferase	0.5851	12	TRUE
HER17_RS06295	HER17_RS06295	1	NZ_CP051652	1393975	1394628	-	NA	Vat family streptogramin A O-acetyltransferase	0.5199	26	TRUE
HER17_RS06300	HER17_RS06300	1	NZ_CP051652	1394650	1395378	-	NA	two-component system response regulator BaeR	0.5679	24	TRUE
HER17_RS06305	HER17_RS06305	1	NZ_CP051652	1395404	1396771	-	NA	two-component system sensor histidine kinase BaeS	0.568	40	TRUE
HER17_RS06310	HER17_RS06310	1	NZ_CP051652	1396779	1398239	-	NA	multidrug transporter subunit MdtD	0.5695	44	TRUE
HER17_RS06315	HER17_RS06315	1	NZ_CP051652	1398638	1401718	-	NA	multidrug efflux RND transporter permease subunit MdtC	0.5881	85	TRUE
HER17_RS06320	HER17_RS06320	1	NZ_CP051652	1401715	1404837	-	NA	MdtB/MuxB family multidrug efflux RND transporter permease subunit	0.5885	85	TRUE
HER17_RS06325	HER17_RS06325	1	NZ_CP051652	1404837	1406072	-	NA	MdtA/MuxA family multidrug efflux RND transporter periplasmic adaptor subunit	0.568	38	TRUE
HER17_RS06330	HER17_RS06330	1	NZ_CP051652	1406318	1407514	-	NA	NupC/NupG family nucleoside CNT transporter	0.4987	47	TRUE
HER17_RS06335	HER17_RS06335	1	NZ_CP051652	1407772	1408737	+	NA	aldo/keto reductase	0.5528	37	TRUE
HER17_RS06340	HER17_RS06340	1	NZ_CP051652	1409133	1409474	-	NA	PTS transporter subunit EIIB	0.5322	11	TRUE
HER17_RS06345	HER17_RS06345	1	NZ_CP051652	1409626	1411686	-	NA	beta-galactosidase	0.5604	74	TRUE
HER17_RS06350	HER17_RS06350	1	NZ_CP051652	1411733	1412947	-	NA	arabinogalactan endo-beta-1,4-galactanase	0.5276	45	TRUE
HER17_RS06355	HER17_RS06355	1	NZ_CP051652	1412983	1413831	-	NA	sugar ABC transporter permease	0.5359	33	TRUE
HER17_RS06360	HER17_RS06360	1	NZ_CP051652	1413844	1415160	-	NA	sugar ABC transporter permease	0.5376	43	TRUE
HER17_RS06365	HER17_RS06365	1	NZ_CP051652	1415249	1416481	-	NA	extracellular solute-binding protein	0.5272	43	TRUE
HER17_RS06370	HER17_RS06370	1	NZ_CP051652	1416974	1418056	+	NA	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	0.5439	32	TRUE
HER17_RS06375	HER17_RS06375	1	NZ_CP051652	1418367	1419674	-	NA	maltoporin	0.5069	54	TRUE
HER17_RS06380	HER17_RS06380	1	NZ_CP051652	1420158	1421168	-	NA	HTH-type transcriptional regulator GalR	0.5529	37	TRUE
HER17_RS06385	HER17_RS06385	1	NZ_CP051652	1421633	1422673	+	NA	galactose-1-phosphate uridylyltransferase	0.5562	30	TRUE
HER17_RS06390	HER17_RS06390	1	NZ_CP051652	1422683	1423846	+	NA	galactokinase	0.5653	43	TRUE
HER17_RS06395	HER17_RS06395	1	NZ_CP051652	1423926	1425404	-	NA	magnesium transporter	0.5538	51	TRUE
HER17_RS06400	HER17_RS06400	1	NZ_CP051652	1425625	1426074	+	NA	MarR family transcriptional regulator	0.5067	15	FALSE
HER17_RS06405	HER17_RS06405	1	NZ_CP051652	1426261	1426686	+	NA	organic hydroperoxide resistance protein	0.5258	21	TRUE
HER17_RS06410	HER17_RS06410	1	NZ_CP051652	1426977	1427192	-	NA	DUF2633 family protein	0.4954	11	TRUE
HER17_RS06415	HER17_RS06415	1	NZ_CP051652	1427428	1427616	-	NA	YjfB family protein	0.4868	13	TRUE
HER17_RS06420	HER17_RS06420	1	NZ_CP051652	1427845	1429380	-	NA	exopolyphosphatase	0.5404	49	TRUE
HER17_RS06425	HER17_RS06425	1	NZ_CP051652	1429380	1431452	-	NA	polyphosphate kinase 1	0.4983	90	TRUE
HER17_RS06430	HER17_RS06430	1	NZ_CP051652	1431670	1433838	+	NA	ABC transporter permease subunit	0.5754	73	TRUE
HER17_RS06435	HER17_RS06435	1	NZ_CP051652	1433835	1435481	+	NA	phosphate ABC transporter permease PstA	0.5744	42	TRUE
HER17_RS06440	HER17_RS06440	1	NZ_CP051652	1435497	1436312	+	NA	phosphate ABC transporter ATP-binding protein	0.5233	33	TRUE
HER17_RS06445	HER17_RS06445	1	NZ_CP051652	1436545	1437108	+	NA	YolA family protein	0.4645	34	TRUE
HER17_RS06450	HER17_RS06450	1	NZ_CP051652	1437154	1437621	-	NA	hypothetical protein	0.4444	25	TRUE
HER17_RS06455	HER17_RS06455	1	NZ_CP051652	1438005	1438451	+	NA	helix-turn-helix domain-containing protein	0.4743	19	TRUE
HER17_RS06460	HER17_RS06460	1	NZ_CP051652	1438559	1439926	-	NA	L-serine ammonia-lyase	0.5475	57	TRUE
HER17_RS06465	HER17_RS06465	1	NZ_CP051652	1439993	1441282	-	NA	HAAAP family serine/threonine permease	0.4798	65	TRUE
HER17_RS06470	HER17_RS06470	1	NZ_CP051652	1441800	1442870	-	NA	5-(carboxyamino)imidazole ribonucleotide synthase	0.5696	32	TRUE
HER17_RS06475	HER17_RS06475	1	NZ_CP051652	1442867	1443376	-	NA	5-(carboxyamino)imidazole ribonucleotide mutase	0.5824	10	TRUE
HER17_RS06480	HER17_RS06480	1	NZ_CP051652	1443555	1444277	-	NA	UDP-2,3-diacylglucosamine diphosphatase	0.5325	23	FALSE
HER17_RS06485	HER17_RS06485	1	NZ_CP051652	1444288	1444782	-	NA	peptidylprolyl isomerase B	0.5091	24	FALSE
HER17_RS06490	HER17_RS06490	1	NZ_CP051652	1445204	1445635	+	NA	DoxX family protein	0.5185	16	TRUE
HER17_RS06495	HER17_RS06495	1	NZ_CP051652	1445906	1447291	+	NA	cysteine--tRNA ligase	0.5411	49	FALSE
HER17_RS06500	HER17_RS06500	1	NZ_CP051652	1447383	1447595	-	NA	ribosome-associated protein YbcJ	0.5352	5	TRUE
HER17_RS06505	HER17_RS06505	1	NZ_CP051652	1447632	1448495	-	NA	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	0.5428	32	FALSE
HER17_RS06510	HER17_RS06510	1	NZ_CP051652	1448613	1450160	-	NA	GGDEF domain-containing protein	0.5	82	TRUE
HER17_RS06515	HER17_RS06515	1	NZ_CP051652	1450712	1451878	+	NA	nucleotide sugar dehydrogenase	0.4593	66	TRUE
HER17_RS06520	HER17_RS06520	1	NZ_CP051652	1452091	1453239	+	NA	UDP-4-amino-4-deoxy-L-arabinose aminotransferase	0.5822	35	TRUE
HER17_RS06525	HER17_RS06525	1	NZ_CP051652	1453232	1454215	+	NA	undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	0.5549	32	TRUE
HER17_RS06530	HER17_RS06530	1	NZ_CP051652	1454212	1456212	+	NA	bifunctional UDP-4-amino-4-deoxy-L-arabinose formyltransferase/UDP-glucuronic acid oxidase ArnA	0.5652	61	TRUE
HER17_RS06535	HER17_RS06535	1	NZ_CP051652	1456209	1457102	+	NA	4-deoxy-4-formamido-L-arabinose- phosphoundecaprenol deformylase	0.6051	22	TRUE
HER17_RS06540	HER17_RS06540	1	NZ_CP051652	1457120	1458790	+	NA	lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase	0.5733	63	TRUE
HER17_RS06545	HER17_RS06545	1	NZ_CP051652	1458787	1459128	+	NA	EamA family transporter	0.5965	8	FALSE
HER17_RS06550	HER17_RS06550	1	NZ_CP051652	1459128	1459520	+	NA	4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF	0.598	16	TRUE
HER17_RS06555	HER17_RS06555	1	NZ_CP051652	1459538	1460608	-	NA	ABC transporter ATP-binding protein	0.577	25	TRUE
HER17_RS06560	HER17_RS06560	1	NZ_CP051652	1460611	1462188	-	NA	ABC transporter permease subunit	0.6001	55	TRUE
HER17_RS06565	HER17_RS06565	1	NZ_CP051652	1462344	1463360	-	NA	iron ABC transporter substrate-binding protein	0.5143	31	TRUE
HER17_RS06570	HER17_RS06570	1	NZ_CP051652	1463859	1464182	+	NA	PTS lactose/cellobiose transporter subunit IIA	0.4938	12	TRUE
HER17_RS06575	HER17_RS06575	1	NZ_CP051652	1464284	1464724	-	NA	cupin domain-containing protein	0.5873	13	TRUE
HER17_RS06580	HER17_RS06580	1	NZ_CP051652	1465003	1465896	+	NA	LysR family transcriptional regulator	0.5537	37	TRUE
HER17_RS06585	HER17_RS06585	1	NZ_CP051652	1465988	1466374	+	NA	hypothetical protein	0.4315	27	TRUE
HER17_RS06590	HER17_RS06590	1	NZ_CP051652	1466830	1467966	+	NA	hypothetical protein	0.4679	55	TRUE
HER17_RS06595	HER17_RS06595	1	NZ_CP051652	1468096	1469214	+	NA	cytochrome c552	0.4781	59	TRUE
HER17_RS06600	HER17_RS06600	1	NZ_CP051652	1469211	1470644	+	NA	AMP-binding protein	0.5384	43	TRUE
HER17_RS06605	HER17_RS06605	1	NZ_CP051652	1470661	1470882	+	NA	acyl carrier protein	0.5135	8	TRUE
HER17_RS06610	HER17_RS06610	1	NZ_CP051652	1471112	1471990	+	NA	TauD/TfdA family dioxygenase	0.479	53	TRUE
HER17_RS06615	HER17_RS06615	1	NZ_CP051652	1471987	1473420	+	NA	FAD-binding protein	0.4854	74	TRUE
HER17_RS06620	HER17_RS06620	1	NZ_CP051652	1473652	1474755	+	NA	nuclease	0.5199	40	TRUE
HER17_RS06625	HER17_RS06625	1	NZ_CP051652	1474848	1475153	-	NA	hypothetical protein	0.4183	15	TRUE
HER17_RS06630	HER17_RS06630	7	NZ_CP051652	1475255	1475484	-	NA	DUF4102 domain-containing protein	0.4739	14	TRUE
HER17_RS06635	HER17_RS06635	5	NZ_CP051652	1475607	1475683	-	NA	tRNA-Arg	0.5844	6	FALSE
HER17_RS06640	HER17_RS06640	1	NZ_CP051652	1476082	1478535	+	NA	mechanosensitive ion channel family protein	0.5257	80	TRUE
HER17_RS06645	HER17_RS06645	1	NZ_CP051652	1478616	1479476	-	NA	D-amino-acid transaminase	0.5006	27	TRUE
HER17_RS06650	HER17_RS06650	1	NZ_CP051652	1479519	1480499	-	NA	L-Ala-D/L-Glu epimerase	0.5566	35	TRUE
HER17_RS06655	HER17_RS06655	1	NZ_CP051652	1480884	1482125	+	NA	alanine transaminase	0.5419	56	TRUE
HER17_RS06660	HER17_RS06660	1	NZ_CP051652	1482247	1482660	+	NA	type II secretion system pilot lipoprotein GspS	0.5169	18	TRUE
HER17_RS06665	HER17_RS06665	1	NZ_CP051652	1482657	1483226	-	NA	type II secretion system assembly factor GspB	0.5491	24	TRUE
HER17_RS06670	HER17_RS06670	1	NZ_CP051652	1483756	1485324	+	NA	polysaccharide lyase family 1 protein	0.4952	83	TRUE
HER17_RS06675	HER17_RS06675	1	NZ_CP051652	1485451	1487430	+	NA	glycoside hydrolase family 28 protein	0.5051	92	TRUE
HER17_RS06680	HER17_RS06680	1	NZ_CP051652	1487481	1488344	+	NA	type II secretion system protein GspC	0.5162	34	TRUE
HER17_RS06685	HER17_RS06685	1	NZ_CP051652	1488433	1490385	+	NA	type II secretion system secretin GspD	0.5346	66	TRUE
HER17_RS06690	HER17_RS06690	1	NZ_CP051652	1490382	1491878	+	NA	type II secretion system ATPase GspE	0.5598	53	TRUE
HER17_RS06695	HER17_RS06695	1	NZ_CP051652	1491880	1493106	+	NA	type II secretion system inner membrane protein GspF	0.5835	37	TRUE
HER17_RS06700	HER17_RS06700	1	NZ_CP051652	1493139	1493609	+	NA	type II secretion system major pseudopilin GspG	0.5265	22	TRUE
HER17_RS06705	HER17_RS06705	1	NZ_CP051652	1493884	1494450	+	NA	type II secretion system minor pseudopilin GspH	0.5608	17	TRUE
HER17_RS06710	HER17_RS06710	1	NZ_CP051652	1494447	1494812	+	NA	type II secretion system minor pseudopilin GspI	0.582	6	TRUE
HER17_RS06715	HER17_RS06715	1	NZ_CP051652	1494812	1495462	+	NA	type II secretion system minor pseudopilin GspJ	0.5346	26	TRUE
HER17_RS06720	HER17_RS06720	1	NZ_CP051652	1495459	1496445	+	NA	type II secretion system minor pseudopilin GspK	0.538	44	TRUE
