locusId	sysName	desc	expName	expDesc	fit	absDiff	p
DDA3937_RS01675	DDA3937_RS01675	aerobic respiration two-component sensor histidine kinase ArcB	setATCH197	M9	1.06409805994587	1.78744244125602	4.5661556085897e-13
DDA3937_RS04220	DDA3937_RS04220	hypothetical protein	setATCH197	M9	1.13605970671054	1.78859175314887	0.00122397090831607
DDA3937_RS04225	DDA3937_RS04225	DUF2586 domain-containing protein	setATCH197	M9	1.20103780291589	2.0930908956686	2.15594296460317e-05
DDA3937_RS04235	DDA3937_RS04235	phage holin family protein	setATCH197	M9	1.46233241010724	2.05734208058609	0.00365989975220416
DDA3937_RS04405	DDA3937_RS04405	GNAT family N-acetyltransferase	setATCH197	M9	1.44748180195074	2.67318070706779	7.97779729926187e-07
DDA3937_RS13395	DDA3937_RS13395	flagellar basal body-associated protein FliL	setATCH197	M9	2.01884685769273	1.27320060350086	0.000602825046690062
DDA3937_RS13945	DDA3937_RS13945	hypothetical protein	setATCH197	M9	1.38785152177304	2.13895892233713	1.42101105352374e-11
DDA3937_RS18410	DDA3937_RS18410	homoserine kinase	setATCH197	M9	-2.63320690957451	1.47681797815234	0.0026767683565604
DDA3937_RS21960	DDA3937_RS21960	helix-turn-helix transcriptional regulator	setATCH197	M9	1.99674236621813	2.40937377807135	2.96844057206385e-05
DDA3937_RS23335	DDA3937_RS23335	leu operon leader peptide	setATCH197	M9	-1.14013787089448	1.83414629334555	0.00856389625854987
DDA3937_RS00050	DDA3937_RS00050	ribokinase	setATCH198	M9	1.60675392833493	2.2943364910067	2.01785427059524e-08
DDA3937_RS01660	DDA3937_RS01660	FAD-dependent oxidoreductase	setATCH198	M9	-3.11981267306837	1.17353190552967	0.000482538270992717
DDA3937_RS05320	DDA3937_RS05320	hypothetical protein	setATCH198	M9	3.04092320746919	4.41823686627073	0.000205973115199429
DDA3937_RS10560	DDA3937_RS10560	electron transport complex subunit RsxD	setATCH198	M9	-1.33060144962652	1.59337155471245	0.00617057693184291
DDA3937_RS13395	DDA3937_RS13395	flagellar basal body-associated protein FliL	setATCH198	M9	2.39924833154541	1.6392729405415	0.00115316830204488
DDA3937_RS13560	DDA3937_RS13560	flagellar transcriptional regulator FlhC	setATCH198	M9	4.67166535665887	1.02163843001946	0.008617349018275
DDA3937_RS18410	DDA3937_RS18410	homoserine kinase	setATCH198	M9	-2.8005157408177	1.68858874152438	0.00156643308570644
DDA3937_RS19665	DDA3937_RS19665	maltodextrin phosphorylase	setATCH198	M9	1.00884231366567	1.29770258799071	0.00379998781945443
DDA3937_RS20165	DDA3937_RS20165	acetolactate synthase 2 small subunit	setATCH198	M9	1.01614317873808	2.74293653616711	7.29914630415231e-06
DDA3937_RS21960	DDA3937_RS21960	helix-turn-helix transcriptional regulator	setATCH198	M9	2.07281378864997	2.96864635634997	2.20018325852521e-05
DDA3937_RS00050	DDA3937_RS00050	ribokinase	setATCH199	M9	1.77838092023509	2.43967151003091	1.43303034497998e-09
DDA3937_RS05320	DDA3937_RS05320	hypothetical protein	setATCH199	M9	2.84440746393901	4.20692756635488	0.000271946963006554
DDA3937_RS06740	DDA3937_RS06740	glucose-1-phosphate thymidylyltransferase RfbA	setATCH199	M9	2.47638175377497	1.16119160969318	0.00796458366950958
DDA3937_RS08715	DDA3937_RS08715	tRNA dihydrouridine(16) synthase DusC	setATCH199	M9	1.18526719454288	2.72752329520291	0.00207763196087305
DDA3937_RS13415	DDA3937_RS13415	flagellar type III secretion system pore protein FliP	setATCH199	M9	3.44246511443666	1.11147240452448	0.00777211968634662
DDA3937_RS18680	DDA3937_RS18680	GDP-L-fucose synthase	setATCH199	M9	1.02756695408037	1.65001234548176	0.00503408360061705
DDA3937_RS19665	DDA3937_RS19665	maltodextrin phosphorylase	setATCH199	M9	1.32437522969113	1.95947232239476	0.00017454246318752
